-1.0	1.1199383891220895	0.4231001825296615	2.748046267548429
-1.0	1.3378118812799245	0.4603103963986717	3.1862967051405917
-1.0	1.118105577550242	0.34203312483988735	2.3859664132665097
-1.0	1.2084165159552558	0.3543732921841197	2.436865383115702
-1.0	1.024457647990645	0.30807326912001143	1.9708412134111835
-1.0	1.4086733652649615	0.4098022210341438	2.857185233417825
-1.0	1.1000984940072518	0.3064345683991679	2.0266931861444637
-1.0	1.1182134187850719	0.26112581672518576	1.8973959699223972
-1.0	1.156398233775338	0.48895747849844645	3.490077643621148
-1.0	1.070689151559358	0.43804897862451114	2.846047108664494
-1.0	1.3484604658701118	0.19055324435580612	1.8893274614540854
-1.0	1.3743386807868303	0.5495694184252786	3.633435313254867
-1.0	1.382684811105739	0.5008082248768301	3.4258418307758447
-1.0	1.0678935911414464	0.2813301067226051	1.78764463184195
-1.0	1.2305800365141384	0.22290070263131193	1.7390675789889671
-1.0	1.1184198189681722	0.35860621348113664	2.3908332334058606
-1.0	1.1529058458262562	0.36482413026302324	2.7282116951960815
-1.0	1.0976889616718142	0.20077131091033854	1.3586350698441851
-1.0	1.0704368166312712	0.16941596439630466	1.198474176659976
-1.0	1.220074208995051	0.3686337174412495	2.450806696318942
-1.0	1.056190905253029	0.37253130811445756	2.462676234480377
-1.0	1.064964996781692	0.22827112259009558	1.6088048723781023
-1.0	1.0898574131546344	0.2648577247497516	2.0923072018894424
-1.0	1.2192859091384816	0.20001602375625305	1.7363008123869919
-1.0	1.4651764231908537	0.2843177221533362	2.698779083237602
-1.0	1.0954122766182166	0.216215836437482	1.4932366924066638
-1.0	1.0741783691517148	0.24387788286418766	1.7896614413991696
-1.0	1.386114921359603	0.20630367759904594	2.2821267280907005
-1.0	1.2371495968003994	0.4262514392545672	2.7568037085847794
-1.0	1.2946607952913463	0.23094117085202936	1.8576211604541424
-1.0	1.5904366541156818	0.3066786694083383	3.1595493691964784
-1.0	1.1133705752567469	0.3125230829216425	2.4524133631189144
-1.0	1.246705970909531	0.37700092123599716	2.469122704748293
-1.0	1.5437991952225663	0.4445071904404113	3.430382253282697
-1.0	1.2743166710216969	0.5116511828110337	3.3066176085652184
-1.0	1.0897898603810203	0.24789204642031515	1.6482578026395502
-1.0	1.164946295647476	0.21808016237134314	1.5633239412081776
-1.0	1.2015401187742198	0.16861775753172548	1.4362827246923697
-1.0	1.28198833732344	0.42700625768348244	2.771069575873736
-1.0	1.0120254786968	0.18338074375364333	1.2975697862497515
-1.0	1.2946081238626115	0.17045732399841884	1.6220173162461196
-1.0	1.0958415530328496	0.2534107434407006	1.8015922385275993
-1.0	1.0363755232686471	0.2631301507611969	1.705353728520593
-1.0	1.004612866389132	0.23248227019014994	1.4903571502971384
-1.0	1.8705711397734275	0.35917686360092543	3.6955153901211713
-1.0	1.2797143148342878	0.344290131469098	2.375550711090674
-1.0	1.1183928838872272	0.29976952541230745	1.8976039390422756
-1.0	1.1649175673589163	0.2264725964358945	1.6782680289875658
-1.0	1.2478809304096954	0.3348600527863454	2.449863325803057
-1.0	1.0434575797316687	0.15417419831256948	1.1359981594732662
-1.0	1.1665137738067886	0.3658505949761052	2.2821041674685585
-1.0	1.247013910476496	0.3197348857206011	2.327363281445231
-1.0	1.1178989870379143	0.2463344787208826	1.6841900555626994
-1.0	1.2710945184430549	0.4956214411986411	3.1790577764554073
-1.0	1.0605858681768132	0.49048765903956276	4.059062997199243
-1.0	1.928564375185789	0.2567351838444949	3.441652705424367
-1.0	1.2778861073501977	0.4993992609706321	3.5428401073542437
-1.0	1.1939577934433367	0.36925470233279006	2.3067662446593165
-1.0	1.069458403144453	0.12041842786418783	1.2364928434069609
