# SiO

96 atoms
2 atom types
1 bond types

0   12.589462669 xlo xhi
0   12.589462669 ylo yhi
0 13.222095665 zlo zhi

Masses

1 28.0855
2 15.9994

Atoms #atom-ID molecule-ID atom-type q x y z

1	1	2	-0.55	0.0	7.956418830367006	4.74695082167714
2	1	2	-0.55	4.633043838632994	0.0	11.35799865417714
3	1	2	-0.55	0.0	4.633043838632994	4.74695082167714
4	1	2	-0.55	7.956418830367006	0.0	11.35799865417714
5	1	2	-0.55	0.0	4.633043838632994	8.475144843322859
6	1	2	-0.55	7.956418830367006	0.0	1.86409701082286
7	1	2	-0.55	0.0	7.956418830367006	8.475144843322859
8	1	2	-0.55	4.633043838632994	0.0	1.86409701082286
9	1	2	-0.55	10.742100501446776	8.430878171834431	6.6110478325
10	1	2	-0.55	4.1585844971655685	10.742100501446776	0.0
11	1	2	-0.55	1.847362167553222	4.1585844971655685	6.6110478325
12	1	2	-0.55	8.430878171834431	1.847362167553222	0.0
13	1	2	-0.55	1.847362167553222	8.430878171834431	6.6110478325
14	1	2	-0.55	8.430878171834431	10.742100501446776	0.0
15	1	2	-0.55	10.742100501446776	4.1585844971655685	6.6110478325
16	1	2	-0.55	4.1585844971655685	1.847362167553222	0.0
17	1	2	-0.55	10.52011840105634	6.2947313345	5.040027834169877
18	1	2	-0.55	6.2947313345	10.52011840105634	11.651075666669877
19	1	2	-0.55	2.0693442679436593	6.2947313345	5.040027834169877
20	1	2	-0.55	6.2947313345	2.0693442679436593	11.651075666669877
21	1	2	-0.55	2.0693442679436593	6.2947313345	8.182067830830121
22	1	2	-0.55	6.2947313345	2.0693442679436593	1.5710199983301218
23	1	2	-0.55	10.52011840105634	6.2947313345	8.182067830830121
24	1	2	-0.55	6.2947313345	10.52011840105634	1.5710199983301218
25	1	2	-0.55	10.159417717457337	8.659350235910654	9.20273706155643
26	1	2	-0.55	3.9301124330893447	10.159417717457337	2.591689229056431
27	1	2	-0.55	2.4300449515426616	3.9301124330893447	9.20273706155643
28	1	2	-0.55	8.659350235910654	2.4300449515426616	2.591689229056431
29	1	2	-0.55	2.4300449515426616	8.659350235910654	9.20273706155643
30	1	2	-0.55	8.659350235910654	10.159417717457337	2.591689229056431
31	1	2	-0.55	10.159417717457337	3.9301124330893447	9.20273706155643
32	1	2	-0.55	3.9301124330893447	2.4300449515426616	2.591689229056431
33	1	2	-0.55	2.4300449515426616	3.9301124330893447	4.019358603443568
34	1	2	-0.55	8.659350235910654	2.4300449515426616	10.630406435943568
35	1	2	-0.55	10.159417717457337	8.659350235910654	4.019358603443568
36	1	2	-0.55	3.9301124330893447	10.159417717457337	10.630406435943568
37	1	2	-0.55	10.159417717457337	3.9301124330893447	4.019358603443568
38	1	2	-0.55	3.9301124330893447	2.4300449515426616	10.630406435943568
39	1	2	-0.55	2.4300449515426616	8.659350235910654	4.019358603443568
40	1	2	-0.55	8.659350235910654	10.159417717457337	10.630406435943568
41	1	2	-0.55	0.0	10.703029869492866	0.0
42	1	2	-0.55	1.8864327995071333	0.0	6.6110478325
43	1	2	-0.55	0.0	1.8864327995071333	0.0
44	1	2	-0.55	10.703029869492866	0.0	6.6110478325
45	1	2	-0.55	0.0	0.0	1.872001113500919
46	1	2	-0.55	0.0	0.0	8.483048946000919
47	1	2	-0.55	0.0	0.0	11.350094551499081
48	1	2	-0.55	0.0	0.0	4.739046718999081
49	1	2	-0.55	11.270595829744634	2.312947675184852	2.1897336057779047
50	1	2	-0.55	10.276514993815148	11.270595829744634	8.800781438277903
51	1	2	-0.55	1.3188668392553666	10.276514993815148	2.1897336057779047
52	1	2	-0.55	2.312947675184852	1.3188668392553666	8.800781438277903
53	1	2	-0.55	1.3188668392553666	2.312947675184852	2.1897336057779047
54	1	2	-0.55	2.312947675184852	11.270595829744634	8.800781438277903
55	1	2	-0.55	11.270595829744634	10.276514993815148	2.1897336057779047
56	1	2	-0.55	10.276514993815148	1.3188668392553666	8.800781438277903
57	1	2	-0.55	1.3188668392553666	10.276514993815148	11.032362059222095
58	1	2	-0.55	2.312947675184852	1.3188668392553666	4.421314226722095
59	1	2	-0.55	11.270595829744634	2.312947675184852	11.032362059222095
60	1	2	-0.55	10.276514993815148	11.270595829744634	4.421314226722095
61	1	2	-0.55	11.270595829744634	10.276514993815148	11.032362059222095
62	1	2	-0.55	10.276514993815148	1.3188668392553666	4.421314226722095
63	1	2	-0.55	1.3188668392553666	2.312947675184852	11.032362059222095
64	1	2	-0.55	2.312947675184852	11.270595829744634	4.421314226722095
65	1	1	1.1	11.008563336316477	7.836540563107699	8.109719723098392
66	1	1	1.1	4.752922105892299	11.008563336316477	1.498671890598393
67	1	1	1.1	1.580899332683521	4.752922105892299	8.109719723098392
68	1	1	1.1	7.836540563107699	1.580899332683521	1.498671890598393
69	1	1	1.1	1.580899332683521	7.836540563107699	8.109719723098392
70	1	1	1.1	7.836540563107699	11.008563336316477	1.498671890598393
71	1	1	1.1	11.008563336316477	4.752922105892299	8.109719723098392
72	1	1	1.1	4.752922105892299	1.580899332683521	1.498671890598393
73	1	1	1.1	1.580899332683521	4.752922105892299	5.1123759419016075
74	1	1	1.1	7.836540563107699	1.580899332683521	11.723423774401606
75	1	1	1.1	11.008563336316477	7.836540563107699	5.1123759419016075
76	1	1	1.1	4.752922105892299	11.008563336316477	11.723423774401606
77	1	1	1.1	11.008563336316477	4.752922105892299	5.1123759419016075
78	1	1	1.1	4.752922105892299	1.580899332683521	11.723423774401606
79	1	1	1.1	1.580899332683521	7.836540563107699	5.1123759419016075
80	1	1	1.1	7.836540563107699	11.008563336316477	11.723423774401606
81	1	1	1.1	10.10879527530337	10.10879527530337	3.30552391625
82	1	1	1.1	2.48066739369663	10.10879527530337	9.91657174875
83	1	1	1.1	2.48066739369663	2.48066739369663	3.30552391625
84	1	1	1.1	10.10879527530337	2.48066739369663	9.91657174875
85	1	1	1.1	2.48066739369663	10.10879527530337	3.30552391625
86	1	1	1.1	10.10879527530337	10.10879527530337	9.91657174875
87	1	1	1.1	10.10879527530337	2.48066739369663	3.30552391625
88	1	1	1.1	2.48066739369663	2.48066739369663	9.91657174875
89	1	1	1.1	0.0	1.604708095182457	1.5785296158173867
90	1	1	1.1	10.984754573817543	0.0	8.189577448317387
91	1	1	1.1	0.0	10.984754573817543	1.5785296158173867
92	1	1	1.1	1.604708095182457	0.0	8.189577448317387
93	1	1	1.1	0.0	10.984754573817543	11.643566049182613
94	1	1	1.1	1.604708095182457	0.0	5.032518216682614
95	1	1	1.1	0.0	1.604708095182457	11.643566049182613
96	1	1	1.1	10.984754573817543	0.0	5.032518216682614

