LAMMPS data file via write_data, version 2 Aug 2023, timestep = 200, units = metal

576 atoms
2 atom types
0 bonds
1 bond types

-0.07796520123505424 20.663542912835034 xlo xhi
-0.10084587393578737 20.686423585535792 ylo yhi
-0.08075443031801299 20.666332141918005 zlo zhi

Masses

1 28.0855
2 15.9994

Atoms # full

455 51 2 -0.55 8.179572433905243 -0.023301505802742983 1.3317709282301253 0 0 1
20 3 1 1.1 7.503149673213176 1.4370890224039083 2.237111304455514 0 0 0
29 4 1 1.1 14.693113257607086 1.5841545207719856 1.2070029828708253 0 0 0
474 53 2 -0.55 1.395102937135794 3.306984495490302 1.2633289917304045 0 0 1
53 6 2 -0.55 3.659805762624853 3.7675773363258447 20.295397995878872 0 0 -1
483 54 2 -0.55 5.502802539957708 2.0196735328482287 0.8581105486147819 0 0 1
48 6 1 1.1 4.079972872437683 3.0115231740630968 0.8196571471884163 0 0 0
62 7 2 -0.55 6.865909751809087 2.484682682558688 -0.021447992694474026 0 0 0
66 8 1 1.1 16.066168292592025 4.468890804455677 0.283547495600933 0 0 0
216 24 2 -0.55 16.974179154221538 3.4477630734938267 1.6792072975981551 0 0 0
39 5 1 1.1 0.10079936606056994 2.176307290043956 0.6742172979390155 0 0 0
38 5 1 1.1 0.13721311833994831 5.504466677471386 1.4591199943305146 0 0 0
40 5 2 -0.55 1.5851453725107212 4.670670563530397 1.581605970072025 0 0 0
492 55 2 -0.55 8.84459212853941 5.015675647807851 0.20693859665380082 0 0 1
500 56 2 -0.55 11.79198479851691 5.605945703242 2.0717766367694703 0 0 1
490 55 2 -0.55 11.925727619431399 4.813049439363444 0.2136026594534562 0 0 1
501 56 2 -0.55 15.947324452075714 5.491780081212951 1.6846420926922223 0 0 1
473 53 2 -0.55 20.547307498352673 4.904594390423313 0.023702042454297675 -1 0 1
47 6 1 1.1 3.0833230208954676 7.773174317082561 0.36918257152040773 0 0 0
482 54 2 -0.55 3.6212638564687163 6.664216925256395 1.7389503321820494 0 0 1
234 26 2 -0.55 6.298839214680848 8.82628618869283 2.251569381286888 0 0 0
243 27 2 -0.55 11.55567932168947 9.63977483921715 1.3069141854187465 0 0 0
107 12 2 -0.55 14.911072919119809 8.414631230354361 0.8891571180195129 0 0 0
75 9 1 1.1 1.2522694302616741 11.145410354134896 20.296924372827384 0 0 -1
83 10 1 1.1 2.646552022258912 11.949639632060098 1.3115764928229323 0 0 0
232 26 2 -0.55 4.292448631835004 11.452571739613745 1.572639284024361 0 0 0
517 58 2 -0.55 7.647299502259095 9.47265101040247 0.8975142241804238 0 0 1
93 11 1 1.1 11.252602816095989 10.658500279221583 20.634827909944566 0 0 -1
100 12 1 1.1 17.93131411916886 10.853166577754747 0.9473463775281206 0 0 0
103 12 2 -0.55 16.91558233412951 11.213320231353212 2.1856752406215243 0 0 0
555 62 2 -0.55 0.28662176166458847 13.206205610944632 1.943083848601868 0 0 1
92 11 1 1.1 9.340227493630811 13.02805010416322 1.7057331698368334 0 0 0
241 27 2 -0.55 12.189036822750678 11.621176425927219 1.0219471260712907 0 0 0
562 63 2 -0.55 10.704275388292178 14.525539494423283 -0.06603684737149251 0 0 1
138 16 1 1.1 14.590158363556254 13.70200750130844 0.3858419639053687 0 0 0
573 64 2 -0.55 15.428641815150051 15.038223615160888 0.7447008525956577 0 0 1
74 9 1 1.1 18.621353564772917 13.66616279185237 1.3019242711960624 -1 0 0
553 62 2 -0.55 5.720920204468807 16.180123092000443 20.6136161055265 0 0 0
27 3 2 -0.55 10.988758426124306 16.504975584951964 20.61924818679913 0 -1 -1
571 64 2 -0.55 16.687955672647746 15.945257623092731 0.4886172312499013 0 0 1
111 13 1 1.1 18.08188269705277 15.275334753256153 20.46094543365109 -1 0 -1
119 14 1 1.1 1.2851011831979342 18.301194835261775 1.0710274250147598 0 0 0
438 49 2 -0.55 20.57340607892224 17.692971068884724 0.5753001055562715 -1 -1 1
544 61 2 -0.55 1.977639065064562 17.091654040511997 0.055125672658248304 0 0 1
12 2 1 1.1 4.932053746705691 17.500571227924382 1.04804533696615 0 -1 0
447 50 2 -0.55 6.273386499216465 18.557044339325124 1.1592982582834332 0 -1 1
456 51 2 -0.55 10.25089148422974 17.235144568330917 0.9390807791390334 0 -1 1
286 32 2 -0.55 15.91967062443732 17.433884787981285 0.5922718416050091 0 0 0
137 16 1 1.1 15.455213404223784 18.86955755917849 1.3405073878449751 0 0 0
268 30 2 -0.55 7.654162519877993 18.65855782740924 0.6829550510827724 0 0 0
21 3 1 1.1 9.35524138974423 18.549950155325618 1.3102719140063286 0 -1 0
169 19 2 -0.55 10.27361470611651 20.029264252969995 1.4714195425350063 0 -1 0
30 4 1 1.1 15.772354716250478 -0.02182836408061599 20.401455391528664 0 0 -1
437 49 2 -0.55 19.071551255710496 20.454778209297963 2.0324186593718876 -1 -1 1
463 52 2 -0.55 19.15287379792816 19.956498894224353 0.5630096053516023 0 -1 1
151 17 2 -0.55 0.5533080506149766 0.41868395307839323 2.718914918284994 0 0 0
446 50 2 -0.55 2.5921609022573993 1.0592484100349735 4.1163943531011 0 0 1
19 3 1 1.1 12.501803357716296 0.48282102321118203 3.107237265620408 0 0 0
464 52 2 -0.55 13.17909521738082 1.155656138212893 1.6822212601852096 0 0 1
178 20 2 -0.55 15.386985634050085 0.985796507470019 2.503082066814752 0 0 0
31 4 2 -0.55 18.03270176954272 1.3895699705576445 4.125226501434962 0 0 0
28 4 1 1.1 17.99273997810282 0.002630510177362086 3.1641206221838494 0 0 0
